CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_SEX,VIC_AGE_GROUP,VIC_RACE,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,JURISDICTION_CODE,HOUSING_PSA
2151653667,2022-12-30,17:51:16,2024-06-09,20:05:37,2021-01-30,243,Dowry Death,812,Domestic Violence,ATTEMPTED,VIOLATION,Bihar Police,Bihar,85,Inside,Commercial,,,840824,617509,12.673516,6.775950,"35.8757665, 15.558252",Bihar Zone,Patna Police Station,M,<18,Indian,18-24,Black,M,4,7,129
5768698242,2022-07-22,19:51:50,2022-05-17,15:53:05,2023-07-15,977,Cyber Crime,629,Fraud,COMPLETED,VIOLATION,West Bengal Police,West Bengal,63,Inside,Commercial,,,950035,597384,26.920163,-33.546596,"-14.461006, -120.809055",West Bengal Zone,Howrah Police Station,M,<18,Black,18-24,Other Asian,M,11,17,162
5235113488,2024-01-16,22:28:20,2024-05-19,17:14:30,2022-06-20,759,Assault,668,Vehicle Theft,COMPLETED,VIOLATION,Bihar Police,Bihar,26,Inside,Street,,,535425,883331,9.292533,62.293958,"42.7767735, -19.402939",Bihar Zone,Bhagalpur Police Station,M,<18,Other Asian,45-64,White,F,21,8,180
7986769502,2024-01-17,02:02:12,2022-03-06,02:47:21,2020-10-08,320,Fraud,642,Theft,ATTEMPTED,MISDEMEANOR,Rajasthan Police,Rajasthan,36,Outside,Public Transport,,,625921,795671,-53.4012045,-78.114802,"9.7131015, -133.207321",Rajasthan Zone,Jaipur Police Station,M,45-64,Black,65+,Indian,F,1,1,75
622897015,2021-06-22,05:45:29,2022-02-27,23:45:19,2020-04-07,102,Kidnapping,818,Kidnapping,ATTEMPTED,VIOLATION,Gujarat Police,Gujarat,98,Outside,Commercial,,,762723,619581,-43.1848155,-74.875422,"-44.5316015, -40.804639",Gujarat Zone,Surat Police Station,M,45-64,Indian,18-24,Indian,M,20,1,130
5595466869,2022-03-11,11:15:01,2024-08-30,14:38:48,2020-02-18,376,Fraud,702,Theft,ATTEMPTED,VIOLATION,Gujarat Police,Gujarat,27,Inside,Park,,,732898,635947,-74.420338,-118.159408,"68.168074, -102.164121",Gujarat Zone,Vadodara Police Station,M,45-64,White,<18,Other Asian,M,19,3,59
3396225407,2021-12-21,01:12:56,2023-06-03,08:27:07,2020-04-28,714,Vehicle Theft,158,Murder,ATTEMPTED,MISDEMEANOR,Tamil Nadu Police,Tamil Nadu,44,Outside,Park,,,727822,734576,27.7156185,129.720720,"37.162317, -142.897977",Tamil Nadu Zone,Coimbatore Police Station,M,18-24,White,65+,Indian,F,25,20,115
2261486552,2024-08-30,02:24:37,2023-09-09,20:55:18,2024-01-29,353,Drug Trafficking,344,Dowry Death,COMPLETED,MISDEMEANOR,Tamil Nadu Police,Tamil Nadu,68,Outside,Park,Madurai,,749112,741412,83.614237,150.265377,"25.156329, 76.755452",Tamil Nadu Zone,Madurai Police Station,M,<18,Other Asian,18-24,Other Asian,F,19,7,108
3963584609,2021-01-02,22:15:00,2023-08-30,13:25:01,2023-09-23,855,Drug Trafficking,925,Dowry Death,ATTEMPTED,MISDEMEANOR,Karnataka Police,Karnataka,71,Inside,Street,,,716626,960229,-75.1371875,101.706717,"29.5634785, -171.082590",Karnataka Zone,Mysore Police Station,F,25-44,White,18-24,White,F,2,15,148
5963272540,2022-02-11,09:12:50,2021-08-09,04:21:13,2022-02-09,802,Drug Trafficking,471,Cyber Crime,ATTEMPTED,FELONY,Uttar Pradesh Police,Uttar Pradesh,15,Outside,Residence,,,597729,971576,-74.354054,-119.265480,"-58.6913715, 114.290521",Uttar Pradesh Zone,Lucknow Police Station,F,45-64,Black,25-44,White,F,19,4,163
9366140845,2020-01-27,09:16:45,2023-07-21,02:35:27,2022-08-07,779,Theft,904,Drug Trafficking,COMPLETED,FELONY,West Bengal Police,West Bengal,45,Inside,Residence,,,730588,678089,-64.9943725,-144.573976,"23.3942565, -48.444313",West Bengal Zone,Siliguri Police Station,F,65+,Other Asian,18-24,White,M,13,1,186
1373798083,2023-11-23,00:47:47,2021-01-17,21:44:23,2020-07-06,775,Theft,840,Vehicle Theft,COMPLETED,VIOLATION,Punjab Police,Punjab,17,Outside,Street,Amritsar,,722755,836118,29.007138,-125.802454,"21.9920535, 106.973231",Punjab Zone,Amritsar Police Station,M,18-24,Other Asian,25-44,Indian,M,11,8,129
4334330001,2023-05-04,08:40:53,2022-12-18,20:52:14,2022-10-26,211,Dowry Death,943,Cyber Crime,COMPLETED,FELONY,Tamil Nadu Police,Tamil Nadu,98,Inside,Residence,,,585556,766896,-16.3259435,124.300354,"73.464404, -146.663926",Tamil Nadu Zone,Madurai Police Station,M,18-24,Other Asian,45-64,Black,M,17,4,95
3021992942,2022-09-29,11:13:14,2024-04-15,07:54:48,2022-11-23,813,Theft,852,Theft,COMPLETED,MISDEMEANOR,Tamil Nadu Police,Tamil Nadu,66,Outside,Commercial,,,511888,630545,-81.018126,164.499216,"-75.315288, -104.429469",Tamil Nadu Zone,Chennai Police Station,M,25-44,White,45-64,Indian,F,6,2,96
7324859687,2022-03-17,03:38:24,2020-04-19,12:45:26,2021-10-12,216,Theft,422,Cyber Crime,COMPLETED,VIOLATION,Punjab Police,Punjab,73,Inside,Street,,,738137,964846,-64.8362835,58.667321,"19.8219425, 142.677491",Punjab Zone,Ludhiana Police Station,M,18-24,White,65+,White,F,18,12,109
7250906869,2020-07-15,12:42:57,2021-06-04,10:36:51,2020-10-28,464,Theft,437,Vehicle Theft,ATTEMPTED,MISDEMEANOR,Tamil Nadu Police,Tamil Nadu,66,Outside,Park,Chennai,,963102,555755,82.511649,26.062623,"-26.830093, -35.911117",Tamil Nadu Zone,Chennai Police Station,M,45-64,White,18-24,Indian,F,11,20,178
5337444017,2020-02-15,11:46:54,2022-03-09,12:01:33,2022-08-18,802,Fraud,253,Vehicle Theft,ATTEMPTED,VIOLATION,Delhi Police,Delhi,69,Outside,Street,,,671931,809929,-58.621809,133.302481,"-79.399920, 98.269286",Delhi Zone,Saket Police Station,F,25-44,Indian,18-24,Indian,F,5,17,121
7177504397,2022-01-25,20:41:13,2022-07-25,16:33:03,2023-03-06,592,Cyber Crime,531,Murder,ATTEMPTED,MISDEMEANOR,Tamil Nadu Police,Tamil Nadu,59,Outside,Park,,,990380,628720,7.2651855,-112.332118,"-60.332912, 85.869301",Tamil Nadu Zone,Coimbatore Police Station,F,25-44,Black,25-44,Indian,M,16,20,112
9224688787,2022-11-01,11:30:01,2022-08-17,01:13:57,2021-10-21,446,Cyber Crime,601,Drug Trafficking,ATTEMPTED,VIOLATION,Punjab Police,Punjab,65,Inside,Commercial,,,843418,849638,-10.546638,153.918450,"-7.4524275, -131.610404",Punjab Zone,Ludhiana Police Station,M,25-44,Other Asian,<18,White,F,2,18,44
8965653522,2020-07-07,04:34:11,2022-03-29,05:19:42,2024-09-29,672,Domestic Violence,949,Drug Trafficking,COMPLETED,FELONY,Gujarat Police,Gujarat,79,Outside,Street,Surat,,738902,622998,41.1275955,-35.367374,"67.0263605, -143.373141",Gujarat Zone,Surat Police Station,M,65+,Other Asian,45-64,Other Asian,M,12,5,177
9490063771,2022-02-21,20:34:10,2022-10-15,17:26:56,2021-09-03,571,Dowry Death,100,Assault,ATTEMPTED,VIOLATION,West Bengal Police,West Bengal,79,Inside,Street,Howrah,,970622,663170,-29.902381,-147.999813,"-60.2310535, -11.553398",West Bengal Zone,Howrah Police Station,M,18-24,Indian,18-24,Other Asian,F,13,13,184
5641818963,2021-03-24,17:32:15,2023-09-14,06:54:29,2023-11-27,954,Murder,853,Domestic Violence,COMPLETED,MISDEMEANOR,Delhi Police,Delhi,85,Outside,Residence,,,904373,667798,61.227899,-1.825179,"48.7913655, -139.743201",Delhi Zone,Dwarka Police Station,M,65+,Other Asian,65+,White,F,17,1,99
2881848706,2022-04-24,20:39:10,2023-05-23,08:03:31,2020-01-09,963,Vehicle Theft,858,Vehicle Theft,COMPLETED,MISDEMEANOR,Delhi Police,Delhi,93,Outside,Commercial,,,881602,994070,-70.9990205,100.842615,"40.665722, -117.815193",Delhi Zone,New Delhi Police Station,F,18-24,Black,18-24,Black,M,16,11,6
4710890370,2023-04-19,17:34:06,2020-04-20,18:58:52,2023-04-17,434,Drug Trafficking,901,Kidnapping,ATTEMPTED,MISDEMEANOR,Rajasthan Police,Rajasthan,73,Outside,Park,Udaipur,,531323,638711,61.006876,-113.013523,"-47.6620275, -166.707055",Rajasthan Zone,Udaipur Police Station,F,25-44,White,65+,Black,M,10,9,97
8813052934,2023-03-23,07:29:09,2022-01-04,22:22:50,2023-12-07,870,Cyber Crime,136,Drug Trafficking,COMPLETED,FELONY,Gujarat Police,Gujarat,19,Inside,Residence,,,934916,848530,-66.197927,-143.215378,"-42.3344615, 26.707030",Gujarat Zone,Surat Police Station,F,65+,Indian,45-64,White,M,15,3,76
4504619071,2021-05-29,23:04:13,2023-09-11,12:35:33,2022-06-17,981,Dowry Death,483,Dowry Death,ATTEMPTED,FELONY,Maharashtra Police,Maharashtra,59,Inside,Residence,Nagpur,,743849,658488,-18.6793035,179.984842,"18.8284695, 70.817983",Maharashtra Zone,Nagpur Police Station,M,25-44,Black,18-24,White,F,13,8,180
3313878273,2021-06-08,11:43:53,2021-06-21,20:46:51,2020-11-19,356,Dowry Death,972,Fraud,ATTEMPTED,VIOLATION,Maharashtra Police,Maharashtra,39,Inside,Street,,,780001,994750,33.237256,-24.429438,"-30.3785935, 14.587001",Maharashtra Zone,Mumbai Police Station,M,45-64,White,18-24,White,F,5,19,117
6583969446,2021-02-09,13:54:04,2022-04-29,04:13:08,2023-12-22,202,Drug Trafficking,670,Fraud,ATTEMPTED,VIOLATION,West Bengal Police,West Bengal,91,Inside,Park,,,952916,609240,-44.156878,22.965162,"69.7152195, 97.269291",West Bengal Zone,Howrah Police Station,F,18-24,Other Asian,65+,Other Asian,F,10,3,122
1825223307,2020-02-05,16:15:14,2024-04-07,22:05:42,2021-11-13,535,Fraud,437,Dowry Death,ATTEMPTED,VIOLATION,Delhi Police,Delhi,75,Outside,Park,,,608439,783061,-22.432625,-15.224394,"17.8094215, -33.525609",Delhi Zone,Dwarka Police Station,M,65+,Other Asian,<18,Black,M,16,19,47
9814464874,2024-07-13,11:52:32,2021-11-11,15:40:08,2021-07-02,204,Assault,341,Cyber Crime,COMPLETED,MISDEMEANOR,Gujarat Police,Gujarat,98,Outside,Public Transport,,,528551,818727,71.5759515,142.940789,"67.402018, -29.992546",Gujarat Zone,Surat Police Station,M,<18,White,65+,Other Asian,F,6,10,125
4002335949,2023-08-03,14:43:28,2020-05-30,00:10:43,2023-11-12,868,Theft,213,Assault,COMPLETED,MISDEMEANOR,Delhi Police,Delhi,79,Inside,Street,New Delhi,,690027,737131,44.082289,96.638897,"-23.840995, 38.540844",Delhi Zone,New Delhi Police Station,F,25-44,White,18-24,Indian,M,9,13,175
9169957605,2020-03-26,11:38:31,2021-09-30,09:59:17,2024-01-27,485,Theft,358,Cyber Crime,COMPLETED,VIOLATION,Gujarat Police,Gujarat,28,Inside,Street,Ahmedabad,,857756,924750,87.5259995,-60.707110,"-62.1041535, 57.876716",Gujarat Zone,Ahmedabad Police Station,F,<18,Indian,25-44,White,M,16,16,100
774914409,2024-08-17,22:33:51,2022-04-09,18:09:10,2023-05-15,944,Assault,556,Domestic Violence,COMPLETED,FELONY,Gujarat Police,Gujarat,52,Outside,Residence,Surat,,958037,872898,64.6648265,-37.868319,"49.392588, 121.875419",Gujarat Zone,Surat Police Station,M,<18,Other Asian,18-24,Black,F,24,1,6
7135780828,2021-10-22,05:26:38,2022-07-10,12:36:27,2020-02-10,127,Domestic Violence,173,Assault,ATTEMPTED,VIOLATION,Punjab Police,Punjab,72,Outside,Park,,,757355,735613,-35.7770825,-39.335402,"-84.3025655, 63.063867",Punjab Zone,Amritsar Police Station,F,45-64,White,18-24,Black,F,20,2,60
5109558569,2022-01-07,09:13:25,2024-09-02,14:54:59,2024-04-13,370,Drug Trafficking,427,Kidnapping,COMPLETED,MISDEMEANOR,West Bengal Police,West Bengal,44,Outside,Residence,,,809985,671745,-72.7598725,-84.504452,"-72.1572025, -28.539138",West Bengal Zone,Howrah Police Station,F,25-44,Black,65+,Indian,M,20,17,105
4877142855,2022-07-06,17:40:57,2023-05-23,10:55:41,2024-03-24,371,Domestic Violence,267,Assault,COMPLETED,FELONY,Punjab Police,Punjab,81,Outside,Commercial,,,703567,986409,43.4306135,146.229686,"79.284211, 93.181015",Punjab Zone,Amritsar Police Station,F,18-24,White,45-64,Black,F,12,8,45
8465971700,2021-02-01,07:26:10,2024-08-03,19:14:31,2023-02-09,666,Dowry Death,480,Drug Trafficking,COMPLETED,FELONY,Maharashtra Police,Maharashtra,17,Outside,Street,,,710695,594484,55.313617,15.255292,"89.765921, 7.530625",Maharashtra Zone,Nagpur Police Station,F,45-64,Black,18-24,White,M,4,4,92
1036758201,2021-06-21,01:55:21,2020-04-04,05:24:24,2023-12-23,150,Fraud,598,Assault,ATTEMPTED,MISDEMEANOR,Punjab Police,Punjab,20,Inside,Commercial,,,545914,841395,-1.6864935,-133.567018,"3.930302, -157.189428",Punjab Zone,Ludhiana Police Station,F,<18,White,65+,Other Asian,M,24,18,128
1712587035,2022-12-07,07:25:54,2024-04-28,05:14:02,2021-01-05,656,Dowry Death,177,Assault,ATTEMPTED,VIOLATION,Gujarat Police,Gujarat,23,Outside,Park,Vadodara,,863740,751397,-51.833932,-15.752433,"-48.7136535, -134.668313",Gujarat Zone,Vadodara Police Station,F,45-64,White,45-64,Indian,M,19,14,184
8209515898,2020-03-12,03:48:17,2020-07-20,02:25:51,2021-02-04,107,Fraud,449,Murder,ATTEMPTED,VIOLATION,Punjab Police,Punjab,24,Outside,Park,,,876740,648140,-15.320055,140.198188,"-81.827055, -38.909887",Punjab Zone,Amritsar Police Station,M,18-24,Black,65+,Black,M,11,4,196
5026051578,2024-08-10,13:54:13,2021-07-05,10:17:58,2024-09-20,337,Cyber Crime,378,Fraud,ATTEMPTED,MISDEMEANOR,Karnataka Police,Karnataka,24,Outside,Residence,Mysore,,890838,742425,74.713202,-16.138700,"1.183868, 35.121015",Karnataka Zone,Mysore Police Station,M,45-64,White,<18,Indian,M,16,9,61
8510501112,2024-05-10,03:02:27,2020-11-20,21:24:16,2020-04-24,575,Drug Trafficking,730,Theft,ATTEMPTED,VIOLATION,Tamil Nadu Police,Tamil Nadu,53,Inside,Public Transport,Coimbatore,,984852,685409,7.4682085,-68.919173,"-5.521952, -153.144766",Tamil Nadu Zone,Coimbatore Police Station,M,65+,Black,<18,Indian,F,25,15,167
7998314941,2024-08-03,07:24:12,2021-08-01,10:36:24,2020-11-03,786,Theft,437,Murder,ATTEMPTED,MISDEMEANOR,Maharashtra Police,Maharashtra,97,Outside,Residence,Pune,,805072,544014,-82.904192,-72.112231,"86.157026, -89.051327",Maharashtra Zone,Pune Police Station,F,25-44,Indian,<18,White,F,15,10,56
8429937693,2022-09-18,15:04:35,2023-12-14,12:00:10,2020-02-10,254,Drug Trafficking,490,Assault,COMPLETED,MISDEMEANOR,Karnataka Police,Karnataka,95,Outside,Street,,,615891,682786,46.350103,21.150083,"-55.1145425, 150.822723",Karnataka Zone,Mysore Police Station,F,45-64,Indian,45-64,Black,M,16,4,36
7933438100,2023-02-13,20:56:35,2022-09-10,16:54:24,2020-05-23,554,Dowry Death,392,Dowry Death,ATTEMPTED,MISDEMEANOR,Tamil Nadu Police,Tamil Nadu,64,Inside,Public Transport,,,856305,928723,62.881781,85.277248,"-81.408747, -81.275612",Tamil Nadu Zone,Madurai Police Station,M,65+,Other Asian,18-24,Black,F,6,16,129
8826276547,2021-08-23,17:22:10,2020-03-26,19:06:58,2023-08-25,237,Domestic Violence,139,Vehicle Theft,ATTEMPTED,MISDEMEANOR,Maharashtra Police,Maharashtra,95,Outside,Residence,,,975696,613801,3.0525205,1.114053,"74.0172995, -160.353352",Maharashtra Zone,Nagpur Police Station,F,<18,Indian,45-64,Indian,F,5,15,50
3807385748,2023-02-05,10:29:08,2022-06-11,04:44:43,2020-04-21,160,Fraud,539,Cyber Crime,COMPLETED,FELONY,Punjab Police,Punjab,50,Inside,Park,Ludhiana,,677343,618245,-47.3214415,-170.530869,"-16.293710, 112.172983",Punjab Zone,Ludhiana Police Station,F,45-64,Black,<18,White,F,6,3,156
1639559681,2022-07-16,21:01:46,2022-06-09,10:38:36,2024-04-28,924,Domestic Violence,233,Assault,COMPLETED,VIOLATION,Tamil Nadu Police,Tamil Nadu,30,Inside,Park,,,697508,894239,23.8855025,131.286638,"15.9416715, -137.549015",Tamil Nadu Zone,Madurai Police Station,F,<18,Black,25-44,Indian,M,12,5,35
6283184521,2020-02-20,02:30:56,2021-05-24,19:52:04,2023-03-26,321,Murder,866,Dowry Death,ATTEMPTED,VIOLATION,Rajasthan Police,Rajasthan,70,Outside,Commercial,,,555237,879109,26.406032,97.283103,"-77.6057885, -98.591590",Rajasthan Zone,Jodhpur Police Station,F,<18,Black,25-44,Black,F,8,1,8
5466711099,2022-08-18,12:23:40,2021-05-17,22:29:30,2022-10-17,565,Drug Trafficking,677,Murder,COMPLETED,FELONY,Bihar Police,Bihar,91,Inside,Public Transport,Patna,,660612,535255,-43.8779675,-96.155450,"-74.2613735, -84.518055",Bihar Zone,Patna Police Station,F,65+,Black,18-24,Black,M,5,15,7
5648364782,2024-08-17,05:31:28,2022-10-27,13:42:45,2023-03-24,211,Cyber Crime,478,Drug Trafficking,COMPLETED,MISDEMEANOR,Uttar Pradesh Police,Uttar Pradesh,11,Outside,Commercial,,,565092,743461,-23.8288065,177.122649,"30.413827, 37.172806",Uttar Pradesh Zone,Lucknow Police Station,F,65+,Other Asian,<18,White,M,17,14,103
991359896,2021-08-15,15:32:55,2022-02-16,08:47:30,2020-05-14,356,Kidnapping,661,Domestic Violence,ATTEMPTED,MISDEMEANOR,Maharashtra Police,Maharashtra,7,Outside,Residence,,,677912,520244,-29.0130735,-71.286612,"-34.570365, -118.723553",Maharashtra Zone,Mumbai Police Station,M,65+,Indian,25-44,Other Asian,F,13,12,167
8454564921,2024-04-05,15:06:03,2024-07-24,12:41:27,2020-05-13,204,Vehicle Theft,539,Dowry Death,COMPLETED,MISDEMEANOR,Punjab Police,Punjab,68,Inside,Residence,,,621461,742270,-3.7390175,-118.837603,"-0.039297, 29.245985",Punjab Zone,Jalandhar Police Station,F,<18,Black,45-64,White,M,6,5,186
7727854756,2020-08-10,21:46:59,2023-09-25,21:02:48,2023-04-27,468,Assault,136,Vehicle Theft,ATTEMPTED,VIOLATION,Bihar Police,Bihar,9,Outside,Street,,,725193,893512,-48.714453,85.055815,"-65.626553, -72.313847",Bihar Zone,Gaya Police Station,M,<18,Indian,18-24,Black,F,4,14,61
703317657,2020-10-28,13:09:52,2022-11-26,22:13:21,2020-08-27,274,Vehicle Theft,437,Murder,COMPLETED,MISDEMEANOR,Karnataka Police,Karnataka,6,Inside,Street,Mysore,,709720,588001,-89.862307,136.674428,"-24.3178795, 168.671473",Karnataka Zone,Mysore Police Station,F,45-64,Black,45-64,Black,M,10,10,156
6932455193,2020-04-04,21:14:59,2024-07-11,14:08:45,2024-01-03,875,Vehicle Theft,759,Vehicle Theft,ATTEMPTED,MISDEMEANOR,Rajasthan Police,Rajasthan,77,Inside,Park,,,627610,681243,77.231805,148.409015,"-9.561155, -60.415201",Rajasthan Zone,Jodhpur Police Station,F,45-64,White,65+,Other Asian,F,19,16,32
1000675343,2020-06-05,01:10:04,2021-10-03,08:36:55,2022-08-07,335,Fraud,127,Dowry Death,ATTEMPTED,FELONY,Karnataka Police,Karnataka,13,Inside,Public Transport,,,896166,670991,13.430354,41.816898,"1.425231, 157.477503",Karnataka Zone,Bangalore Police Station,F,<18,Indian,65+,Black,F,24,20,69
8157841311,2020-11-09,19:06:07,2020-10-08,07:26:48,2022-10-04,689,Fraud,482,Cyber Crime,ATTEMPTED,FELONY,Uttar Pradesh Police,Uttar Pradesh,89,Outside,Public Transport,,,564495,888057,-74.9409145,22.914075,"7.9765375, 68.005531",Uttar Pradesh Zone,Noida Police Station,F,<18,Black,25-44,Black,M,21,17,104
6330523564,2022-11-30,08:04:28,2020-04-20,20:24:22,2022-09-01,257,Cyber Crime,787,Cyber Crime,ATTEMPTED,VIOLATION,Maharashtra Police,Maharashtra,60,Outside,Commercial,,,909559,680477,-57.5994265,82.128588,"-43.420396, 150.186173",Maharashtra Zone,Nagpur Police Station,M,18-24,White,45-64,Other Asian,M,6,1,163
1623892315,2022-10-15,22:58:07,2024-01-23,09:26:53,2022-06-19,409,Dowry Death,905,Vehicle Theft,COMPLETED,VIOLATION,Maharashtra Police,Maharashtra,79,Inside,Public Transport,,,930037,656525,-75.215161,91.641937,"-3.4487605, 39.641246",Maharashtra Zone,Mumbai Police Station,F,65+,Indian,65+,Black,M,21,20,189
8535422044,2022-03-25,16:40:59,2020-08-01,06:35:24,2022-08-10,431,Assault,327,Dowry Death,COMPLETED,FELONY,West Bengal Police,West Bengal,10,Inside,Street,,,533154,953189,52.9584515,79.186317,"-23.631549, 57.964575",West Bengal Zone,Kolkata Police Station,M,18-24,Indian,25-44,Indian,F,17,19,3
5708387879,2023-11-16,17:16:27,2024-06-03,21:33:46,2024-01-14,881,Murder,146,Cyber Crime,ATTEMPTED,MISDEMEANOR,Karnataka Police,Karnataka,6,Outside,Street,,,920430,741981,62.406239,-4.977646,"-75.366523, -135.404423",Karnataka Zone,Hubli Police Station,F,25-44,Black,25-44,Other Asian,M,1,1,47
3764258971,2023-06-28,20:12:12,2020-09-06,22:19:38,2021-11-26,576,Theft,880,Dowry Death,COMPLETED,VIOLATION,Uttar Pradesh Police,Uttar Pradesh,20,Outside,Residence,,,640961,840567,15.3818255,15.586290,"79.3809565, -54.077893",Uttar Pradesh Zone,Kanpur Police Station,M,<18,Indian,45-64,Indian,M,19,7,192
1342514831,2022-08-14,04:00:53,2021-03-31,04:45:57,2022-07-06,266,Fraud,665,Theft,COMPLETED,VIOLATION,Delhi Police,Delhi,31,Inside,Park,,,531394,573497,34.5957295,-169.681534,"70.2978645, 51.684703",Delhi Zone,New Delhi Police Station,M,45-64,White,<18,Black,M,7,11,75
3318969749,2024-02-27,11:10:11,2021-04-07,20:04:56,2024-07-01,156,Fraud,291,Dowry Death,COMPLETED,MISDEMEANOR,Punjab Police,Punjab,99,Outside,Park,,,927323,841196,43.2471605,-8.032090,"-66.5750675, 1.908954",Punjab Zone,Amritsar Police Station,M,25-44,Black,45-64,Indian,M,14,11,194
576249390,2020-12-27,03:32:14,2021-09-10,10:33:19,2020-07-29,998,Kidnapping,427,Drug Trafficking,COMPLETED,FELONY,Uttar Pradesh Police,Uttar Pradesh,97,Outside,Commercial,,,936156,927201,89.8197915,-18.367702,"39.954276, 0.584164",Uttar Pradesh Zone,Noida Police Station,M,<18,Indian,25-44,Black,M,19,17,182
3270848266,2020-10-22,02:32:03,2020-12-15,04:56:37,2020-07-09,458,Assault,912,Dowry Death,ATTEMPTED,MISDEMEANOR,Uttar Pradesh Police,Uttar Pradesh,98,Outside,Park,Kanpur,,828645,814200,24.677776,133.585401,"79.838103, -7.154053",Uttar Pradesh Zone,Kanpur Police Station,F,18-24,Other Asian,18-24,White,F,5,2,122
9752552650,2021-09-10,15:47:36,2023-01-31,01:59:30,2020-02-14,336,Fraud,220,Assault,ATTEMPTED,MISDEMEANOR,Gujarat Police,Gujarat,17,Outside,Residence,,,834753,887504,23.4639805,166.462910,"-71.273504, 7.455260",Gujarat Zone,Vadodara Police Station,F,<18,Black,65+,Indian,F,24,6,54
6407819243,2024-08-25,22:21:46,2024-07-28,23:05:55,2024-10-19,656,Cyber Crime,633,Murder,ATTEMPTED,VIOLATION,Karnataka Police,Karnataka,39,Outside,Public Transport,,,502624,596183,-8.937564,52.375751,"-86.1406565, 96.141301",Karnataka Zone,Mysore Police Station,M,65+,Black,65+,White,M,14,1,1
2178887986,2024-05-24,04:10:19,2021-08-10,17:07:26,2021-02-16,875,Kidnapping,662,Fraud,COMPLETED,MISDEMEANOR,Tamil Nadu Police,Tamil Nadu,88,Outside,Public Transport,,,873716,681275,-87.134454,-62.313639,"-20.442501, -41.159513",Tamil Nadu Zone,Madurai Police Station,F,25-44,Indian,45-64,Indian,M,24,8,37
3875133437,2023-07-19,12:25:35,2020-02-19,14:37:52,2022-09-04,400,Dowry Death,736,Dowry Death,ATTEMPTED,MISDEMEANOR,Punjab Police,Punjab,1,Inside,Public Transport,,,628120,669245,-60.699130,-69.981517,"0.9909485, -55.951003",Punjab Zone,Ludhiana Police Station,F,18-24,Black,45-64,White,M,14,5,96
7509598260,2022-06-25,09:55:33,2020-07-24,18:19:30,2021-01-25,772,Drug Trafficking,244,Drug Trafficking,COMPLETED,VIOLATION,Karnataka Police,Karnataka,40,Inside,Public Transport,,,966898,815287,23.5229485,-17.832598,"58.1637635, -161.672722",Karnataka Zone,Bangalore Police Station,F,<18,Black,<18,Other Asian,M,1,16,20
6551934029,2022-05-16,13:58:44,2022-11-30,19:48:23,2023-01-07,611,Cyber Crime,101,Murder,ATTEMPTED,FELONY,Maharashtra Police,Maharashtra,31,Outside,Residence,,,952831,573906,-11.808223,57.557539,"74.3084775, -87.381777",Maharashtra Zone,Pune Police Station,F,25-44,White,45-64,Black,F,3,6,82
